,0,Y,2,3,4,5,6,7,8,X
889,-0.163,-0.203,-0.445,0.665,-0.155,0.165,-0.517,0.061,0.063,0.075
890,0.585,-0.713,-0.609,-0.713,-0.375,-0.205,0.467,-0.599,-0.713,0.457
891,-0.599,0.999,0.487,0.277,0.839,-0.197,0.575,0.965,0.631,-0.981
892,0.971,-0.037,-0.387,-0.797,-0.007,-0.995,-0.925,0.981,0.643,0.141
893,0.945,-0.643,-0.605,-0.401,0.771,-0.695,-0.541,0.843,0.037,0.899
894,0.801,-0.981,0.233,-0.633,0.455,-0.321,0.057,-0.911,-0.797,0.895
895,0.553,0.165,0.203,-0.787,-0.171,-0.577,-0.179,-0.445,-0.739,-0.345
896,0.133,-0.709,0.039,-0.259,-0.915,0.389,0.805,-0.859,-0.791,0.247
897,-0.735,0.681,0.799,0.765,0.857,0.349,0.351,0.927,0.831,-0.299
898,-0.287,-0.549,0.311,0.779,0.897,0.515,-0.185,0.377,-0.153,0.803
899,-0.633,-0.401,0.817,0.465,-0.987,0.931,-0.555,-0.505,-0.441,0.175
900,0.009,0.523,0.375,0.879,0.325,-0.307,-0.805,0.845,0.279,-0.845
901,0.277,0.507,0.595,0.425,0.409,-0.563,-0.977,0.709,0.647,-0.959
902,0.281,0.929,-0.465,-0.913,0.523,-0.883,0.609,0.985,0.567,-0.237
903,0.355,0.567,0.583,-0.579,-0.305,-0.795,-0.673,0.267,0.853,-0.745
904,0.059,0.117,-0.985,-0.229,0.847,-0.251,0.051,0.271,0.785,0.271
905,0.757,-0.689,0.479,-0.603,-0.041,-0.189,0.119,-0.743,-0.771,0.437
906,0.369,0.491,-0.369,-0.431,0.515,-0.863,-0.651,0.339,0.547,-0.153
907,0.729,0.475,-0.059,-0.573,-0.213,-0.775,-0.409,0.151,-0.271,-0.383
908,-0.949,-0.227,0.903,0.335,-0.679,0.807,-0.075,-0.301,0.195,0.777
909,-0.269,0.531,0.523,-0.639,-0.133,-0.331,0.911,0.437,0.389,-0.051
910,-0.971,0.615,-0.709,0.601,-0.285,0.533,0.489,0.695,0.791,-0.325
911,0.541,-0.359,0.275,0.153,0.429,0.029,-0.683,-0.659,-0.919,-0.273
912,-0.001,0.827,0.835,-0.905,-0.377,-0.647,0.747,0.805,0.863,-0.625
913,-0.483,-0.461,-0.031,0.409,0.531,0.543,0.185,-0.277,-0.071,0.307
914,-0.667,0.089,-0.167,0.467,0.987,0.621,0.127,0.253,0.113,-0.183
915,0.013,0.901,0.777,-0.263,0.127,-0.649,-0.363,0.231,0.761,-0.975
916,0.597,-0.539,-0.203,-0.487,0.185,-0.261,0.447,-0.191,-0.013,0.531
917,0.183,-0.573,-0.531,0.215,-0.255,0.117,-0.279,-0.379,-0.513,0.579
918,-0.715,-0.505,-0.127,0.713,0.599,0.955,0.665,-0.429,-0.467,0.359
919,-0.987,0.145,0.195,0.795,0.863,0.815,0.705,-0.811,-0.783,-0.851
920,0.387,0.261,0.011,-0.607,0.689,-0.665,-0.191,-0.049,0.689,-0.043
921,-0.885,-0.067,0.605,0.075,-0.409,0.751,0.453,0.139,0.089,0.615
922,0.703,0.447,0.597,-0.937,0.063,-0.983,-0.991,0.835,0.565,-0.665
923,0.681,0.945,0.953,-0.587,0.517,-0.819,0.047,0.865,0.965,-0.657
924,-0.925,0.157,-0.039,0.777,0.491,0.965,0.997,0.477,0.103,0.037
925,-0.211,-0.807,0.117,0.283,0.365,0.405,-0.585,-0.899,-0.391,-0.137
926,-0.281,-0.513,0.519,0.507,-0.569,0.475,-0.857,-0.331,-0.575,-0.337
927,0.335,0.119,0.389,-0.869,-0.419,-0.401,0.827,0.407,0.175,0.429
928,-0.823,0.255,0.725,0.983,-0.687,0.585,0.409,0.203,0.247,0.451
929,-0.669,0.671,0.921,0.717,0.701,0.017,-0.283,0.677,0.773,-0.715
930,0.651,0.665,-0.271,-0.223,0.167,-0.841,-0.437,0.919,0.967,-0.219
931,-0.485,0.343,0.041,0.009,0.135,0.073,0.619,0.631,0.445,0.493
932,-0.567,0.349,0.209,0.787,0.969,0.455,-0.035,-0.177,-0.269,-0.873
933,0.173,0.449,0.975,-0.665,-0.891,-0.347,0.123,0.247,0.729,-0.453
934,-0.991,0.787,0.509,0.547,0.593,0.495,0.567,0.425,0.521,-0.891
935,0.385,-0.015,-0.503,-0.549,-0.921,-0.259,0.159,-0.327,0.359,-0.269
936,0.417,0.645,0.603,-0.811,0.415,-0.633,0.839,-0.077,0.935,-0.475
937,-0.969,0.965,0.257,0.463,0.511,0.291,0.937,0.443,0.871,-0.929
938,0.391,-0.699,0.843,0.685,0.713,0.121,-0.777,-0.227,-0.221,0.477
939,-0.029,0.815,0.733,-0.591,-0.773,-0.567,0.459,0.761,0.415,-0.751
940,0.479,-0.647,-0.887,-0.107,-0.825,0.095,0.145,-0.827,-0.871,0.177
941,0.487,-0.089,-0.497,-0.325,-0.271,-0.371,-0.909,-0.669,-0.477,-0.733
942,0.935,0.007,0.105,-0.795,0.903,-0.967,-0.927,0.291,0.357,0.337
943,0.167,-0.935,0.577,0.127,-0.109,0.615,0.783,-0.677,-0.307,0.825
944,-0.767,0.337,0.759,-0.029,0.451,0.379,0.983,0.563,0.439,0.315
945,0.033,0.837,0.167,-0.213,0.247,-0.443,0.385,0.365,0.485,-0.667
946,0.909,-0.153,0.669,-0.827,0.951,-0.859,-0.125,0.349,0.489,0.793
947,0.147,-0.073,0.239,-0.681,-0.757,0.009,0.481,-0.757,-0.607,-0.697
948,-0.059,-0.541,-0.627,0.253,0.657,0.313,-0.515,-0.737,-0.865,-0.279
949,-0.475,-0.741,0.751,0.869,-0.225,0.719,-0.235,-0.837,-0.897,0.799
950,0.289,-0.139,-0.981,-0.437,0.153,-0.037,0.211,-0.765,-0.885,-0.463
951,0.989,-0.243,-0.589,-0.971,0.067,-0.911,-0.611,-0.129,0.449,0.327
952,-0.511,-0.829,0.497,0.933,-0.355,0.849,0.707,-0.845,-0.627,0.703
953,-0.045,-0.237,0.333,0.735,-0.009,0.377,-0.451,-0.459,-0.267,-0.353
954,-0.047,-0.357,-0.375,-0.247,-0.537,0.173,0.681,-0.045,-0.127,0.595
955,0.665,-0.085,-0.775,0.241,0.751,-0.377,-0.967,0.385,0.753,-0.081
956,0.043,0.053,0.783,0.809,0.525,-0.007,-0.721,0.859,0.529,0.269
957,-0.159,-0.853,-0.069,0.415,-0.989,0.591,0.133,-0.995,-0.721,0.987
958,0.019,-0.355,0.021,0.119,0.569,0.445,0.725,-0.931,-0.823,-0.333
959,0.327,0.905,0.111,-0.617,0.561,-0.961,-0.137,0.895,0.903,-0.841
960,-0.747,-0.769,-0.869,0.959,0.223,0.999,0.985,-0.671,-0.503,0.465
961,0.389,0.733,-0.027,-0.981,-0.895,-0.843,0.345,0.435,0.191,-0.881
962,-0.649,-0.613,-0.761,0.585,0.661,0.995,0.993,-0.551,-0.725,0.381
963,0.889,-0.493,0.147,0.655,0.571,-0.273,-0.681,0.821,0.183,0.769
964,-0.927,0.697,0.741,0.823,-0.521,0.631,0.663,0.819,-0.213,-0.599
965,0.659,-0.801,0.247,-0.219,0.271,-0.039,0.359,-0.613,-0.689,0.599
966,0.399,0.429,-0.103,-0.461,-0.417,-0.523,0.569,0.933,0.351,0.459
967,0.357,-0.239,0.611,0.407,0.639,-0.247,-0.791,0.689,0.513,0.301
968,-0.833,0.713,0.177,0.981,-0.565,0.317,0.369,0.823,0.997,-0.571
969,0.641,0.477,0.387,-0.889,0.575,-0.735,-0.285,-0.253,0.435,-0.447
970,-0.889,0.045,0.649,0.447,-0.777,0.873,0.979,-0.065,0.307,-0.251
971,0.061,-0.997,-0.147,0.581,0.631,0.569,-0.739,-0.983,-0.949,0.935
972,0.581,-0.905,-0.839,-0.381,-0.243,0.057,0.441,-0.927,-0.957,0.551
973,-0.813,0.115,-0.311,0.941,0.895,0.609,-0.021,-0.025,0.353,-0.419
974,0.775,-0.639,0.795,-0.569,-0.101,-0.233,-0.465,-0.433,-0.849,0.413
975,0.685,-0.077,-0.607,-0.067,0.157,-0.503,-0.597,0.485,0.329,0.325
976,0.023,-0.183,-0.537,0.233,0.453,-0.081,-0.295,0.465,0.693,0.473
977,-0.377,-0.833,-0.549,0.141,0.693,0.617,0.271,-0.595,-0.819,0.617
978,0.995,-0.929,0.299,-0.661,0.267,-0.431,-0.399,-0.711,-0.705,0.881
979,0.027,-0.413,-0.323,0.079,-0.803,0.359,-0.281,-0.685,-0.621,0.013
980,-0.881,0.035,0.927,0.243,0.177,0.765,0.391,0.463,0.047,0.345
981,0.403,-0.889,0.865,-0.715,0.369,-0.209,0.543,-0.527,-0.567,0.749
982,0.091,0.847,0.205,-0.865,0.759,-0.657,0.809,0.175,0.109,-0.521
983,-0.873,0.033,-0.343,0.649,-0.345,0.847,0.715,-0.393,-0.651,-0.185
984,-0.381,-0.777,-0.683,0.595,0.175,0.691,-0.169,-0.495,-0.173,0.833
985,-0.479,0.445,0.453,0.517,-0.391,0.401,0.015,0.255,-0.129,-0.863
986,-0.627,-0.213,-0.707,0.987,-0.287,0.723,-0.387,-0.553,-0.801,-0.451
987,-0.241,-0.177,0.553,0.681,0.029,0.283,-0.661,0.073,0.101,-0.193
988,-0.857,0.517,0.101,0.687,-0.479,0.511,0.309,0.331,0.323,-0.789
989,-0.257,-0.559,0.199,0.315,-0.477,0.787,0.753,-0.485,-0.379,0.597
990,0.105,-0.687,0.627,-0.657,-0.631,0.207,0.631,-0.421,-0.097,0.439
991,-0.733,0.361,-0.439,0.887,0.353,0.351,0.227,0.613,0.197,0.007
992,0.375,0.497,0.909,-0.699,-0.085,-0.655,-0.401,0.239,-0.179,-0.331
993,0.847,0.473,-0.521,-0.929,-0.579,-0.837,-0.115,-0.083,-0.429,-0.435
994,-0.079,-0.635,-0.129,0.341,-0.945,0.347,-0.815,-0.501,-0.323,0.743
995,-0.965,0.853,-0.187,0.319,-0.841,0.281,0.795,0.599,0.245,-0.931
996,0.323,0.851,0.775,-0.187,0.361,-0.681,-0.307,0.351,0.433,-0.829
997,0.795,0.409,-0.629,-0.879,0.035,-0.761,0.301,0.355,0.941,0.363
998,0.855,-0.721,0.193,-0.025,0.485,-0.351,-0.799,-0.007,-0.329,0.715
999,-0.851,-0.395,-0.925,0.831,-0.275,0.981,0.607,-0.773,-0.691,0.001
